EVTDESC_magic_6;You feel the Ghyran Winds spreading through you, you're now able to use the Lore of Life and you'll need to choose a sub-school to master.;;;;;;;;;;;;;x
EVTOPTA_magic_6;Elemental Life;;;;;;;;;;;;;x
EVTOPTB_magic_6;Mystical Life;;;;;;;;;;;;;x
EVTOPTC_magic_6;Cardinal Life;;;;;;;;;;;;;x
EVTDESC_magic_7;You feel the Azyr Winds spreading through you, you're now able to use the Lore of Heavens and you'll need to choose a sub-school to master.;;;;;;;;;;;;;x
EVTOPTA_magic_7;Elemental Heavens;;;;;;;;;;;;;x
EVTOPTB_magic_7;Mystical Heavens;;;;;;;;;;;;;x
EVTOPTC_magic_7;Cardinal Heavens;;;;;;;;;;;;;x
EVTDESC_magic_8;You feel the Shyish Winds spreading through you, you're now able to use the Lore of Death and you'll need to choose a sub-school to master.;;;;;;;;;;;;;x
EVTOPTA_magic_8;Elemental Death;;;;;;;;;;;;;x
EVTOPTB_magic_8;Mystical Death;;;;;;;;;;;;;x
EVTOPTC_magic_8;Cardinal Death;;;;;;;;;;;;;x
EVTDESC_magic_9;You feel the Ulgu Winds spreading through you, you're now able to use the Lore of Shadow and you'll need to choose a sub-school to master.;;;;;;;;;;;;;x
EVTOPTA_magic_9;Elemental Shadows;;;;;;;;;;;;;x
EVTOPTB_magic_9;Mystical Shadows;;;;;;;;;;;;;x
EVTOPTC_magic_9;Cardinal Shadows;;;;;;;;;;;;;x



###############################
###########NEEDS_LOC###########
###############################


###decisions###
flashcook_settlement;Flashcook;;;;;;;;;;;;;x
flashcook_settlement_desc;Cook food fast and well, reducing chances of illness.;;;;;;;;;;;;;x
cure_blight_settlement;Cure Blight;;;;;;;;;;;;;x
cure_blight_settlement_desc;You cleanse the region of disease.;;;;;;;;;;;;;x
light_of_purity_settlement;Light of Purity;;;;;;;;;;;;;x
light_of_purity_settlement_desc;You bless a source of flame to burn away corruption and disease.;;;;;;;;;;;;;x
stoke_the_forge_settlement;Stoke the Forge;;;;;;;;;;;;;x
stoke_the_forge_settlement_desc;You cause the forges of your province to produce items of greater complexity and quality.;;;;;;;;;;;;;x
leatherbane_targetted;Leatherbane;;;;;;;;;;;;;x
leatherbane_targetted_desc;Everything leather upon your foe dissolves before you.;;;;;;;;;;;;;x
repugnant_transformation_targetted;Repugnant Transformation;;;;;;;;;;;;;x
repugnant_transformation_targetted_desc;Your magic transforms your target into its basest form, now acting alike a beast and cursing them with all the problems that may entail.;;;;;;;;;;;;;x
the_winters_long_slumber_targetted;The Winter's Long Slumber;;;;;;;;;;;;;x
the_winters_long_slumber_targetted_desc;You touch a willing character, creature, or animal, causing it to immediately fall into a deep sleep akin to a bear's hibernation. This state persists for many months.;;;;;;;;;;;;;x
the_animus_imprisoned_targetted;The Animus Imprisoned;;;;;;;;;;;;;x
the_animus_imprisoned_targetted_desc;You imprison the soul of your victim, sealing it in a durable vessel of your choosing such as a bottle, vial, or pouch.;;;;;;;;;;;;;x
deaths_release_targetted;Death's Release;;;;;;;;;;;;;x
deaths_release_targetted_desc;Release a spirit from the mortal world to harry your foe.;;;;;;;;;;;;;x
griefs_end_targetted;Grief's End;;;;;;;;;;;;;x
griefs_end_targetted_desc;You speak comforting words to an individual bereaved by recent passing.;;;;;;;;;;;;;x
lifes_end_targetted;Life's End;;;;;;;;;;;;;x
lifes_end_targetted_desc;You forcibly expel the soul from a target.;;;;;;;;;;;;;x
limbwither_targetted;Limbwither;;;;;;;;;;;;;x
limbwither_targetted_desc;You deaden one limb of the target.;;;;;;;;;;;;;x
steal_life_targetted;Steal Life;;;;;;;;;;;;;x
steal_life_targetted_desc;You partly consume the life essence of the foe.;;;;;;;;;;;;;x
swift_passing_targetted;Swift Passing;;;;;;;;;;;;;x
swift_passing_targetted_desc;With a touch of your fingers, you can dispact the critically wounded character.;;;;;;;;;;;;;x
tide_of_years_targetted;Tide of Years;;;;;;;;;;;;;x
tide_of_years_targetted_desc;You cause an iteam to crumble.;;;;;;;;;;;;;x
tomb_robbers_curse_targetted;Tomb Robbers Curse;;;;;;;;;;;;;x
tomb_robbers_curse_targetted_desc;Curse anyone who desecrates a tomb.;;;;;;;;;;;;;x
ward_against_abomination_targetted;Ward Against Abombination;;;;;;;;;;;;;x
ward_against_abomination_targetted_desc;Wards against undead.;;;;;;;;;;;;;x
youths_bane_targetted;Youth's Bane;;;;;;;;;;;;;x
youths_bane_targetted_desc;You cause target to age rapidly.;;;;;;;;;;;;;x
burning_vengeance_targetted;Burning Vengeance;;;;;;;;;;;;;x
burning_vengeance_targetted_desc;You cause the target of this spell to have a burning desire for vengeance against you.;;;;;;;;;;;;;x
cauterize_targetted;Cauterize;;;;;;;;;;;;;x
cauterize_targetted_desc;You lay your hands on an open wound and sear it shut.;;;;;;;;;;;;;x
choleric_targetted;Choleric;;;;;;;;;;;;;x
choleric_targetted_desc;Target becomes irate towards others around them.;;;;;;;;;;;;;x
consuming_wrath_targetted;Consuming Wrath;;;;;;;;;;;;;x
consuming_wrath_targetted_desc;You stoke a targets rage to increase their martial ability.;;;;;;;;;;;;;x
taste_of_fire_targetted;Taste of Fire;;;;;;;;;;;;;x
taste_of_fire_targetted_desc;You impart one batch of food or drink with a fiery potency. This makes food spicy and imbues it with burning flavour and effect of alcoholic spirits to beverages of any kind.;;;;;;;;;;;;;x
fate_of_doom_targetted;Fate of Doom;;;;;;;;;;;;;x
fate_of_doom_targetted_desc;You use the mightiest of magic to alter the course of this individual's fate.;;;;;;;;;;;;;x
finding_divination_targetted;Finding Divination;;;;;;;;;;;;;x
finding_divination_targetted_desc;You follow signs in the sky in order to unravel intrigue and plots around you.;;;;;;;;;;;;;x
cure_blight_targetted;Cure Blight;;;;;;;;;;;;;x
cure_blight_targetted_desc;You can cleanse an area of blight.;;;;;;;;;;;;;x
curse_of_thorns_targetted;Curse of Thorns;;;;;;;;;;;;;x
curse_of_thorns_targetted_desc;You cause thorns to grow inside the body of a character.;;;;;;;;;;;;;x
summer_heat_targetted;Summer Heat;;;;;;;;;;;;;x
summer_heat_targetted_desc;You cause a small area to burn with the heat of summer.;;;;;;;;;;;;;x
tree-dwellers_step_targetted;Tree Dwellers;;;;;;;;;;;;;x
tree-dwellers_step_targetted_desc;You imbue the character with the great ability to climb and traverse natural obstacles.;;;;;;;;;;;;;x
wood_shape_targetted;Wood Shape;;;;;;;;;;;;;x
wood_shape_targetted_desc;You allow a willing creature to take the shape of a tree.;;;;;;;;;;;;;x
banish_targetted;Banish;;;;;;;;;;;;;x
banish_targetted_desc;You wrap a daemon in the tendrils of Hysh, using the pureness of light to banish it back to the Realm of Chaos.;;;;;;;;;;;;;x
boon_of_hysh_targetted;Boon of Hysh;;;;;;;;;;;;;x
boon_of_hysh_targetted_desc;You wrap a single character in the healing power of Hysh and all damage and maladies affecting him are healed.;;;;;;;;;;;;;x
clarity_targetted;Clarity;;;;;;;;;;;;;x
clarity_targetted_desc;You touch a character and reduce one penalty he is suffering.;;;;;;;;;;;;;x
daemonbane_targetted;Daemonbane;;;;;;;;;;;;;x
daemonbane_targetted_desc;You rend the very Aethyr and cast a group of daemonsback to whence they came.;;;;;;;;;;;;;x
healing_of_hysh_targetted;Healing of Hysh;;;;;;;;;;;;;x
healing_of_hysh_targetted_desc;Your touch heals an injured character.;;;;;;;;;;;;;x
ill-bane_targetted;Ill-Bane;;;;;;;;;;;;;x
ill-bane_targetted_desc;You use the power of Hysh to aid one character suffering from disease or poison.;;;;;;;;;;;;;x
the_power_of_truth_targetted;The Power of Truth;;;;;;;;;;;;;x
the_power_of_truth_targetted_desc;A character you touch becomes more convincing to others but only if he speaks honestly.;;;;;;;;;;;;;x
armour_of_lead_targetted;Armour of Lead;;;;;;;;;;;;;x
armour_of_lead_targetted_desc;You cause the armour of a group of enemies to have the weight of lead.;;;;;;;;;;;;;x
curse_of_rust_targetted;Curse of Rust;;;;;;;;;;;;;x
curse_of_rust_targetted_desc;You rust and corrode one metal object.;;;;;;;;;;;;;x
fault_of_form_targetted;Fault of Form;;;;;;;;;;;;;x
fault_of_form_targetted_desc;You subtly alter the composition and characteristics of any single weapon.;;;;;;;;;;;;;x
law_of_age_targetted;Law of Age;;;;;;;;;;;;;x
law_of_age_targetted_desc;You cause a solid, inanimate object to become brittle, making it shatter easily.;;;;;;;;;;;;;x
law_of_form_targetted;Law of Form;;;;;;;;;;;;;x
law_of_form_targetted_desc;You transmute a solid, inanimate object, making it harden like steel.;;;;;;;;;;;;;x
law_of_gold_targetted;Law of Gold;;;;;;;;;;;;;x
law_of_gold_targetted_desc;You enshroud a magic item.;;;;;;;;;;;;;x
trial_and_error_targetted;Trial and Error;;;;;;;;;;;;;x
trial_and_error_targetted_desc;You use magic to guide the efforts of an ally.;;;;;;;;;;;;;x
bewilder_targetted;Bewilder;;;;;;;;;;;;;x
bewilder_targetted_desc;You can cast this spell on any one character or creature, confusing it.;;;;;;;;;;;;;x
eye_of_the_beholder_targetted;Eye of The Beholder;;;;;;;;;;;;;x
eye_of_the_beholder_targetted_desc;You make any moderately sized item appear to be either worthless or valuable, whichever you choose.;;;;;;;;;;;;;x
mindhole_targetted;Mindhole;;;;;;;;;;;;;x
mindhole_targetted_desc;You cause one character to wholly forget you exist.;;;;;;;;;;;;;x
mockery_of_death_targetted;Mockery of Death;;;;;;;;;;;;;x
mockery_of_death_targetted_desc;You cause someone to appear and behave as if dead to all sight and inspection.;;;;;;;;;;;;;x
substance_of_shadow_targetted;Substance of Shadow;;;;;;;;;;;;;x
substance_of_shadow_targetted_desc;The subject of substance of shadow becomes invisible and silent.;;;;;;;;;;;;;x
throttling_targetted;Throttling;;;;;;;;;;;;;x
throttling_targetted_desc;You send ropes of inky darkness to throttle any one target.;;;;;;;;;;;;;x
universal_confusion_targetted;Universal Confusion;;;;;;;;;;;;;x
universal_confusion_targetted_desc;This is a more potent version of bewilder, drawing on the superior control of the grey wind.;;;;;;;;;;;;;x

###TRAITS###
fire_elemental;Lore of Elemental Fire - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
fire_elemental_desc;This character can manipulate Aqshy, the Red Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
fire_mystical;Lore of Mystical Fire - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
fire_mystical_desc;This character can manipulate Aqshy, the Red Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
fire_cardinal;Lore of Cardinal Fire - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
fire_cardinal_desc;This character can manipulate Aqshy, the Red Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
beasts_elemental;Lore of Elemental Beasts - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
beasts_elemental_desc;This character can manipulate Ghur, the Brown Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
beasts_mystical;Lore of Mystical Beasts - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
beasts_mystical_desc;This character can manipulate Ghur, the Brown Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
beasts_cardinal;Lore of Cardinal Beasts - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
beasts_cardinal_desc;This character can manipulate Ghur, the Brown Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
metal_elemental;Lore of Elemental Metal - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
metal_elemental_desc;This character can manipulate Chamon, the Yellow Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
metal_mystical;Lore of Mystical Metal - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
metal_mystical_desc;This character can manipulate Chamon, the Yellow Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
metal_cardinal;Lore of Elemental Metal - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
metal_cardinal_desc;This character can manipulate Chamon, the Yellow Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
light_elemental;Lore of Cardinal Light - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
light_elemental_desc;This character can manipulate Hysh, the White Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
light_mystical;Lore of Mystical Light - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
light_mystical_desc;This character can manipulate Hysh, the White Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
light_cardinal;Lore of Elemental Light - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
light_cardinal_desc;This character can manipulate Hysh, the White Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
life_elemental;Lore of Cardinal Life - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
life_elemental_desc;This character can manipulate Ghyran, the Green Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
life_mystical;Lore of Mystical Life - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
life_mystical_desc;This character can manipulate Ghyran, the Green Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
life_cardinal;Lore of Elemental Life - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
life_cardinal_desc;This character can manipulate Ghyran, the Green Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
heavens_elemental;Lore of Cardinal Heavens - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
heavens_elemental_desc;This character can manipulate Azyr, the Blue Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
heavens_mystical;Lore of Mystical Heavens - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
heavens_mystical_desc;This character can manipulate Azyr, the Blue Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
heavens_cardinal;Lore of Elemental Heavens - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
heavens_cardinal_desc;This character can manipulate Azyr, the Blue Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
death_elemental;Lore of Cardinal Death - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
death_elemental_desc;This character can manipulate Shyish, the Purple Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
death_mystical;Lore of Mystical Death - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
death_mystical_desc;This character can manipulate Shyish, the Purple Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
death_cardinal;Lore of Elemental Death - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
death_cardinal_desc;This character can manipulate Shyish, the Purple Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
shadows_elemental;Lore of Cardinal Shadows - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
shadows_elemental_desc;This character can manipulate Ulgu, the Grey Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
shadows_mystical;Lore of Mystical Shadows - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
shadows_mystical_desc;This character can manipulate Ulgu, the Grey Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x
shadows_cardinal;Lore of Cardinal Shadows - §GBattle Magic Pool([This.MagicPool.GetValue]/[This.MagicPoolMax.GetValue])§G;;;;;;;;;;;;;x
shadows_cardinal_desc;This character can manipulate Ulgu, the Grey Wind of Magic.\n§GSummons Spell Units during battles\nWill cause damage to fortifications during sieges\nand can channel spells on self or others§G;;;;;;;;;;;;;x

###MODIFERS###
##LORE OF BEASTS##
the_beast_made_well_modifier;The Beast Broken;;;;;;;;;;;;x
the_beast_made_well_modifier_desc;You break the spirit of local animals, utilising in battle against your enemies.;;;;;;;;;;;;x
the_beast_unleashed_modifier;The Beast Made Well;;;;;;;;;;;;x
the_beast_unleashed_modifier_desc;Calms the bestial aspect of man to better ensure your troops cooperate.;;;;;;;;;;;;x
the_boars_hide_modifier;The Boars Hide;;;;;;;;;;;;x
the_boars_hide_modifier_desc;Your skin becomes as tough as a wild boarâ€™s.;;;;;;;;;;;;x
calm_the_wild_beast_modifier;Passification of the Beast;;;;;;;;;;;;x
calm_the_wild_beast_modifier_desc;Your soothing and hypnotic voice draws local wildlife as a bounty for your troops.;;;;;;;;;;;;x
claws_of_fury_modifier;Claws of Fury;;;;;;;;;;;;x
claws_of_fury_modifier_desc;Your fingernails turn into razor-sharp claws as you take on a feral aspect.;;;;;;;;;;;;x
cowering_beasts_modifier;Cowering Beasts;;;;;;;;;;;;x
cowering_beasts_modifier_desc;You thunderously rebuke your foes, comparing them to base animals that had best cower before their master.;;;;;;;;;;;;x
crueltys_desserts_modifier;Cruelty's Desserts;;;;;;;;;;;;x
crueltys_desserts_modifier_desc;You sense whether the individual before you has harmed an animal, spurring you on to greater feats of strength against them.;;;;;;;;;;;;x
form_of_the_puissant_steed_modifier;Form of The Puissant Steed;;;;;;;;;;;;x
form_of_the_puissant_steed_modifier_desc;You transform into a destrier.;;;;;;;;;;;;x
form_of_the_raging_bear_modifier;Form of The Raging Bear;;;;;;;;;;;;x
form_of_the_raging_bear_modifier_desc;You transform into a bear.;;;;;;;;;;;;x
form_of_the_ravening_wolf_modifier;Form of The Ravening Wolf;;;;;;;;;;;;x
form_of_the_ravening_wolf_modifier_desc;You transform into wolf.;;;;;;;;;;;;x
form_of_the_soaring_raven_modifier;Form of The Soaring Raven;;;;;;;;;;;;x
form_of_the_soaring_raven_modifier_desc;You transform into a raven.;;;;;;;;;;;;x
leatherbane_modifier;Leatherbane;;;;;;;;;;;;x
leatherbane_modifier_desc;Everything leather upon your foe dissolves before you.;;;;;;;;;;;;x
leatherbane_flag;Leatherbane;;;;;;;;;;;;x
leatherbane_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
masters_voice_modifier;Master's Voice;;;;;;;;;;;;x
masters_voice_modifier_desc;Those around you appear more like subservient beasts and thus, are less capable of resisting your will.;;;;;;;;;;;;x
the_ox_stands_modifier;The Ox Stands;;;;;;;;;;;;x
the_ox_stands_modifier_desc;You boost your allies morale.;;;;;;;;;;;;x
repugnant_transformation_modifier;Repugnant Transformation;;;;;;;;;;;;x
repugnant_transformation_modifier_desc;Your magic transforms your target into its basest form, now acting alike a beast and cursing them with all the problems that may entail.;;;;;;;;;;;;x
repugnant_transformation_flag;Repugnant Transformation;;;;;;;;;;;;x
repugnant_transformation_flag_desc;;;;;;;;;;;;;x
the_talking_beast_modifier;The Talking Beast;;;;;;;;;;;;x
the_talking_beast_modifier_desc;If you cast this spell immediately before taking on animal form, you can speak while so transformed.;;;;;;;;;;;;x
wings_of_the_falcon_modifier;Wings of The Falcon;;;;;;;;;;;;x
wings_of_the_falcon_modifier_desc;You grow wings from your back, which are strong enough to bear you aloft.;;;;;;;;;;;;x
the_winters_long_slumber_modifier;The Winters Long Slumber;;;;;;;;;;;;x
the_winters_long_slumber_modifier_desc;You touch a willing character, creature, or animal, causing it to immediately fall into a deep sleep akin to a bearâ€™s hibernation. This state persists for many months.;;;;;;;;;;;;x
the_winters_long_slumber_flag;The Winters Long Slumber;;;;;;;;;;;;x
the_winters_long_slumber_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
##LORE OF DEATH##
acceptance_of_fate_modifier;Acceptance Of Fate;;;;;;;;;;;;x
acceptance_of_fate_modifier_desc;This spell causes your allies to temporarily put aside their fear of death.;;;;;;;;;;;;x
the_animus_imprisoned_flag;The Animus Imprisoned;;;;;;;;;;;;x
the_animus_imprisoned_flag_desc;You imprison the soul of your victim, sealing it in a durable vessel of your choosing such as a bottle, vial, or pouch.;;;;;;;;;;;;x
deaths_door_modifier;Death's Door;;;;;;;;;;;;x
deaths_door_modifier_desc;Resist death temporarily.;;;;;;;;;;;;x
deaths_messenger_modifier;Death's Messenger;;;;;;;;;;;;x
deaths_messenger_modifier_desc;You infuse yourself with Shyish, emanating an aura of menace.;;;;;;;;;;;;x
deaths_release_modifier;Death's Release;;;;;;;;;;;;x
deaths_release_modifier_desc;Release a spirit from the mortal world to harry your foe.;;;;;;;;;;;;x
deaths_release_flag;Death's Release;;;;;;;;;;;;x
deaths_release_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
deathsight_modifier;Deathsight;;;;;;;;;;;;x
deathsight_modifier_desc;You can see spirits and souls that are normally invisible to the naked eye.;;;;;;;;;;;;x
final_words_modifier;Final Words;;;;;;;;;;;;x
final_words_modifier_desc;You can ask one question of the departing soul of a slain character.;;;;;;;;;;;;x
griefs_end_flag;Grief's End;;;;;;;;;;;;x
griefs_end_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
the_icy_grip_of_death_modifier;The Icy Grip of Death;;;;;;;;;;;;x
the_icy_grip_of_death_modifier_desc;You use the icy tendrils of Shyish to bind enemies within a target area.;;;;;;;;;;;;x
knocks_of_the_departed_modifier;Knocks of The Departed;;;;;;;;;;;;x
knocks_of_the_departed_modifier_desc;You ask and can receive an answer to one question you ask of a specific deceased individual, as long as that question can be answered with a number of audible knocks other than zero.;;;;;;;;;;;;x
lifes_end_flag;Life's End;;;;;;;;;;;;x
lifes_end_flag_desc;You forcibly expel the soul from a target.;;;;;;;;;;;;x
limbwither_modifier;Limbwither;;;;;;;;;;;;x
limbwither_modifier_desc;You deaden one limb of a single target.;;;;;;;;;;;;x
limbwither_flag;Limbwither;;;;;;;;;;;;x
limbwither_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
reaping_scythe_modifier;Reaping Scythe;;;;;;;;;;;;x
reaping_scythe_modifier_desc;A scythe of Amethyst energy materializes in your grasp.;;;;;;;;;;;;x
steal_life_modifier;Steal Life;;;;;;;;;;;;x
steal_life_modifier_desc;You partly consume the life essence of a foe.;;;;;;;;;;;;x
steal_life_flag;Steal Life;;;;;;;;;;;;x
steal_life_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
swift_passing_flag;Swift Passing;;;;;;;;;;;;x
swift_passing_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
tide_of_years_modifier;Tide of Years;;;;;;;;;;;;x
tide_of_years_modifier_desc;You cause an iteam to crumble.;;;;;;;;;;;;x
tide_of_years_flag;Tide of Years;;;;;;;;;;;;x
tide_of_years_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
tomb_robbers_curse_flag;Tomb Robbers Curse;;;;;;;;;;;;x
tomb_robbers_curse_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
ward_against_abomination_modifier;Ward Against Abombination;;;;;;;;;;;;x
ward_against_abomination_modifier_desc;Wards against undead.;;;;;;;;;;;;x
ward_against_abomination_flag;Ward Against Abomination;;;;;;;;;;;;x
ward_against_abomination_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
wind_of_death_modifier;Wind of Death;;;;;;;;;;;;x
wind_of_death_modifier_desc;You call down a lethal wind of Shyish.;;;;;;;;;;;;x
youths_bane_flag;Youth's Bane;;;;;;;;;;;;x
youths_bane_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
##LORE OF FIRE##
aqshys_aegis_modifier;Aqshy Aegis;;;;;;;;;;;;x
aqshys_aegis_modifier_desc;You and any of your allies who hold your handsâ€”and any who hold their hands, and so onâ€”become immune to any damage whatsoever caused by fire.;;;;;;;;;;;;x
boiling_blood_modifier;Boiling Blood;;;;;;;;;;;;x
boiling_blood_modifier_desc;Causes enemies before you to feel their blood boil within their skin.;;;;;;;;;;;;x
breathe_fire_modifier;Breathe Fire;;;;;;;;;;;;x
breathe_fire_modifier_desc;You breathe out a rolling burst of flame, akin to that of the dragons of legend.;;;;;;;;;;;;x
burning_vengeance_flag;Burning Vengeance;;;;;;;;;;;;x
burning_vengeance_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
cauterize_flag;Cauterize;;;;;;;;;;;;x
cauterize_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
choleric_modifier;Choleric;;;;;;;;;;;;x
choleric_modifier_desc;Target becomes irate towards others around them.;;;;;;;;;;;;x
choleric_flag;Choleric;;;;;;;;;;;;x
choleric_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
conflagration_of_doom_modifier;Conflagration of Doom;;;;;;;;;;;;x
conflagration_of_doom_modifier_desc;When you call down a conflagration of doom, a fiery inferno engulfs a target area.;;;;;;;;;;;;x
consuming_wrath_modifier;Consuming Wrath;;;;;;;;;;;;x
consuming_wrath_modifier_desc;You stoke a targets rage to increase their martial ability.;;;;;;;;;;;;x
consuming_wrath_flag;Consuming Wrath;;;;;;;;;;;;x
consuming_wrath_flag_desc;Right-click on another character to use the spell.;;;;;;;;;;;;x
crown_of_fire_modifier;Crown of Fire;;;;;;;;;;;;x
crown_of_fire_modifier_desc;This spell creates a majestic crown of shimmering flame above your head.;;;;;;;;;;;;x
curtain_of_flame_modifier;Curtain of Flame;;;;;;;;;;;;x
curtain_of_flame_modifier_desc;You create a curtain of flame.;;;;;;;;;;;;x
