#####################
# CULTS AND HUNTERS #
#####################
###ÄNSI
#
# RULES
#
clue_murders_cultic_desc;The people are terrorized by a spate of murders. What is the cause of these crimes?;;;;;;;;;;;;;x
clue_murders_normal;Murders;;;;;;;;;;;;;x
clue_murders_normal_desc;The people are terrorized by a spate of murders. What is the cause of these crimes?;;;;;;;;;;;;;x
clue_contagion_cultic;Contagion;;;;;;;;;;;;;x
clue_contagion_cultic_desc;The people of this region are troubled by an uptick in sickness and disease. Is there some guiding hand behind this misery?;;;;;;;;;;;;;x
clue_contagion_normal;Contagion;;;;;;;;;;;;;x
clue_contagion_normal_desc;The people of this region are troubled by an uptick in sickness and disease. Is there some guiding hand behind this misery?;;;;;;;;;;;;;x
clue_celebration_cultic;Excessive celebration;;;;;;;;;;;;;x
clue_celebration_cultic_desc;Recently the people of this region have been celebrating Saint's days and other festival occasions with uncommon vigor. Are they just blowing off steam, or are they being influenced by an unnatural power?;;;;;;;;;;;;;x
clue_celebration_normal;Excessive celebration;;;;;;;;;;;;;x
clue_celebration_normal_desc;Recently the people of this region have been celebrating Saint's days and other festival occasions with uncommon vigor. Are they just blowing off steam, or are they being influenced by an unnatural power?;;;;;;;;;;;;;x
terrorized_by_witch_hunter;Terrorized by Witch Hunter;;;;;;;;;;;;;x
terrorized_by_witch_hunter_desc;The local population has recently suffered through a harrowing witch hunt. It was for their own good!;;;;;;;;;;;;;x
touch_of_the_law_god;Touch of the Law God;;;;;;;;;;;;;x
touch_of_the_law_god_desc;The Emissary of Order has recently driven Chaos from this province. The locals are now obedient, but strangely passive.;;;;;;;;;;;;;x
verenan_order;Verena's Order;;;;;;;;;;;;;x
verenan_order_desc;A Witch Hunter from the Order of the Sword and Scale has carefully removed corrupt influences from this province. The people are grateful for the unexpectedly just treatment they received.;;;;;;;;;;;;;x
