b_frienstedt;Frienstedt;;;;;;;;;;;;x
b_friesenhofen;Friesenhofen;;;;;;;;;;;;x
b_frillschterhof;Frillschterhof;;;;;;;;;;;;x
b_frohlinde;Frohlinde;;;;;;;;;;;x
b_frohnbacherhof;Frohnbacherhof;;;;;;;;;;;;x
b_frohnhofen;Frohnhofen;;;;;;;;;;;x
b_frommenhausen;Frommenhausen;;;;;;;;;;;;x
b_frommstedt;Frommstedt;;;;;;;;;;;;x
b_frote;Frote;;;;;;;;;;;x
b_frucht;Frucht;;;;;;;;;;;;x
b_funfstetten;Funfstetten;;;;;;;;;;;;x
b_furstenwalde;Furstenwalde;;;;;;;;;;;;x
b_furstrand;Furstrand;;;;;;;;;;;;x
b_fynelume;Fynelume;;;;;;;;;;;;x
b_gadebusch;Gadebusch;;;;;;;;;;;;x
b_gaichel;Gaichel;;;;;;;;;;;;x
b_gallejaur;Gallejaur;;;;;;;;;;;;x
b_gamlen;Gamlen;;;;;;;;;;;;x
b_gangloffsommern;Gangloffsommern;;;;;;;;;;;;x
b_garban;Garban;;;;;;;;;;;;x
b_gardelegen;Gardelegen;;;;;;;;;;;;x
b_garderen;Garderen;;;;;;;;;;;;x
b_garmek;Garmek;;;;;;;;;;;;x
b_garz2;Garz;;;;;;;;;;;;x
b_gasperich;Gasperich;;;;;;;;;;;;x
b_gaugrehweiler;Gaugrehweiler;;;;;;;;;;;;x
b_gebrazhofen;Gebrazhofen;;;;;;;;;;;;x
b_geerfort;Geerfort;;;;;;;;;;;;x
b_geesthacht;Geesthacht;;;;;;;;;;;;x
b_gefell;Gefell;;;;;;;;;;;x
b_gehaus;Gehaus;;;;;;;;;;;;x
b_gehlberg;Gehlberg;;;;;;;;;;;;x
b_gehofen;Gehofen;;;;;;;;;;;;x
b_geimer;Geimer;;;;;;;;;;;;x
b_geiselsdorf;Geiselsdorf;;;;;;;;;;;;x
b_geisenbrunn;Geisenbrunn;;;;;;;;;;;;x
b_geismar;Geismar;;;;;;;;;;;;x
b_geldersheim;Geldersheim;;;;;;;;;;;;x
b_gemkenthal;Gemkenthal;;;;;;;;;;;;x
b_gemmerich;Gemmerich;;;;;;;;;;;;x
b_gemmhagen;Gemmhagen;;;;;;;;;;;;x
b_gemund;Gemund;;;;;;;;;;;;x
b_gemunda;Gemunda;;;;;;;;;;;;x
b_gendorf;Gendorf;;;;;;;;;;;;x
b_genthin;Genthin;;;;;;;;;;;;x
b_gerbershausen;Gerbershausen;;;;;;;;;;;;x
b_gerderath;Gerderath;;;;;;;;;;;;x
b_gerichtstetten;Gerichtstetten;;;;;;;;;;;;x
b_gerlbach;Gerlbach;;;;;;;;;;;;x
b_gerlenhofen;Gerlenhofen;;;;;;;;;;;x
b_germersheim;Germersheim;;;;;;;;;;;;x
b_gernach2;Gernach;;;;;;;;;;;;x
b_geroldsgrun;Geroldsgrun;;;;;;;;;;;;x
b_gerolsbach;Gerolsbach;;;;;;;;;;;;x
b_gerstenberg;Gerstenberg;;;;;;;;;;;;x
b_geveshausen;Geveshausen;;;;;;;;;;;;x
b_giekerk;Giekerk;;;;;;;;;;;;x
b_gierstadt;Gierstadt;;;;;;;;;;;;x
b_giessubel;Giessubel;;;;;;;;;;;;x
b_gieten;Gieten;;;;;;;;;;;;x
b_girkenroth;Girkenroth;;;;;;;;;;;;x
b_girsterklaus;Girsterklaus;;;;;;;;;;;;x
b_givenich;Givenich;;;;;;;;;;;;x
b_glatt;Glatt;;;;;;;;;;;;x
b_glaucha;Glaucha;;;;;;;;;;;x
b_glees;Glees;;;;;;;;;;;;x
b_gleichamberg;Gleichamberg;;;;;;;;;;;;x
b_gleisweiler;Gleisweiler;;;;;;;;;;;;x
b_glinde2;Glinde;;;;;;;;;;;;x
b_glowshine;Glowshine;;;;;;;;;;;;x
b_gnadental;Gnadental;;;;;;;;;;;;x
b_gnoien;Gnoien;;;;;;;;;;;;x
b_goebelsmuhle;Goebelsmuhle;;;;;;;;;;;;x
b_goebelsmuhle;Goebelsmuhle;;;;;;;;;;;x
b_goebelsmuhle2;Goebelsmuhle;;;;;;;;;;;;x
b_goedange;Goedange;;;;;;;;;;;;x
b_goesdorf;Goesdorf;;;;;;;;;;;;x
b_gohbeck;Gohbeck;;;;;;;;;;;x
b_goldberg;Goldberg;;;;;;;;;;;;x
b_goldbreaker;Goldbreaker;;;;;;;;;;;;x
b_goldisthal;Goldisthal;;;;;;;;;;;;x
b_gollingen;Gollingen;;;;;;;;;;;;x
b_golmsdorf;Golmsdorf;;;;;;;;;;;;x
b_gommern;Gommern;;;;;;;;;;;;x
b_gommla;Gommla;;;;;;;;;;;;x
b_gonbach;Gonbach;;;;;;;;;;;;x
b_gooi;Gooi;;;;;;;;;;;;x
b_gorsleben;Gorsleben;;;;;;;;;;;;x
b_gospenroda;Gospenroda;;;;;;;;;;;;x
b_gossweinstein;Gossweinstein;;;;;;;;;;;;x
b_gottfrieding;Gottfrieding;;;;;;;;;;;;x
b_grabe;Grabe;;;;;;;;;;;;x
b_grabenstatt;Grabenstatt;;;;;;;;;;;;x
b_grafenhainichen;Grafenhainichen;;;;;;;;;;;;x
b_grafenhausen;Grafenhausen;;;;;;;;;;;;x
b_grafschaft;Grafschaft;;;;;;;;;;;;x
b_grainet;Grainet;;;;;;;;;;;;x
b_grammelkam;Grammelkam;;;;;;;;;;;;x
b_grasbrunn;Grasbrunn;;;;;;;;;;;;x
b_grasscheeks;Grasscheeks;;;;;;;;;;;;x
b_grauelsbaum;Grauelsbaum;;;;;;;;;;;;x
b_greatflower;Greatflower;;;;;;;;;;;;x
b_grefrath;Grefrath;;;;;;;;;;;;x
b_greifenberg;Greifenberg;;;;;;;;;;;;x
b_greiveldange;Greiveldange;;;;;;;;;;;;x
b_gremheim;Gremheim;;;;;;;;;;;x
b_grevels;Grevels;;;;;;;;;;;;x
b_grevenmacher;Grevenmacher;;;;;;;;;;;;x
b_grimmen;Grimmen;;;;;;;;;;;;x
b_grindhausen;Grindhausen;;;;;;;;;;;;x
b_gross_selon;Gross Selon;;;;;;;;;;;;x
b_grossbartloff;Grossbartloff;;;;;;;;;;;;x
b_grossbodungen;Grossbodungen;;;;;;;;;;;;x
b_grossbullesheim;Grossbullesheim;;;;;;;;;;;;x
b_grossburschla;Grossburschla;;;;;;;;;;;;x
b_grossenbuch;Grossenbuch;;;;;;;;;;;;x
b_grossenehrich;Grossenehrich;;;;;;;;;;;;x
b_grossenlupnitz;Grossenlupnitz;;;;;;;;;;;;x
b_grossenstein;Grossenstein;;;;;;;;;;;;x
b_grossfahner;Grossfahner;;;;;;;;;;;x
b_grossfurra;Grossfurra;;;;;;;;;;;;x
b_grosshabersdorf;Grosshabersdorf;;;;;;;;;;;;x
b_grosskochberg;Grosskochberg;;;;;;;;;;;;x
b_grosskollnbach;Grosskollnbach;;;;;;;;;;;;x
b_grossneuhausen;Grossneuhausen;;;;;;;;;;;;x
b_grossobringen;Grossobringen;;;;;;;;;;;;x
b_grossschwabhausen;Grossschwabhausen;;;;;;;;;;;;x
b_grossstobnitz;Grossstobnitz;;;;;;;;;;;;x
b_grossvargula;Grossvargula;;;;;;;;;;;x
b_grosswechsungen;Grosswechsungen;;;;;;;;;;;;x
b_grosswerther;Grosswerther;;;;;;;;;;;;x
b_gruhentreich;Gruhentreich;;;;;;;;;;;;x
b_gruiten;Gruiten;;;;;;;;;;;;x
b_grumsin;Grumsin;;;;;;;;;;;;x
b_grund2;Grund;;;;;;;;;;;;x
b_grunholz;Grunholz;;;;;;;;;;;;x
b_gruningen;Gruningen;;;;;;;;;;;x
b_grunstadt;Grunstadt;;;;;;;;;;;;x
b_gruntal;Gruntal;;;;;;;;;;;;x
b_grunthal;Grunthal;;;;;;;;;;;;x
b_guben;Guben;;;;;;;;;;;x
b_gumbsheim;Gumbsheim;;;;;;;;;;;;x
b_gumpersdorf;Gumpersdorf;;;;;;;;;;;;x
b_gundelwangen;Gundelwangen;;;;;;;;;;;;x
b_gunstedt;Gunstedt;;;;;;;;;;;;x
b_gunterode;Gunterode;;;;;;;;;;;;x
b_gutenstein;Gutenstein;;;;;;;;;;;;x
b_guthmannshausen;Guthmannshausen;;;;;;;;;;;;x
b_guttenbach;Guttenbach;;;;;;;;;;;;x
b_guttow;Guttow;;;;;;;;;;;;x
b_gutzkow;Gutzkow;;;;;;;;;;;;x
b_haal;Haal;;;;;;;;;;;;x
b_haarhausen;Haarhausen;;;;;;;;;;;;x
b_haarxuilens;Haarxuilens;;;;;;;;;;;;x
b_haberschlacht;Haberschlacht;;;;;;;;;;;;x
b_hachen;Hachen;;;;;;;;;;;;x
b_haenahil;Haenahil;;;;;;;;;;;;x
b_hafendorf;Hafendorf;;;;;;;;;;;;x
b_hahnbach;Hahnbach;;;;;;;;;;;;x
b_hahnenbach;Hahnenbach;;;;;;;;;;;;x
b_haiming;Haiming;;;;;;;;;;;x
b_haina;Haina;;;;;;;;;;;;x
b_hainham;Hainham;;;;;;;;;;;;x
b_hainsfarth;;;;;;;;;;;;x
b_hainspitz;Hainspitz;;;;;;;;;;;;x
b_halberstadt;Halberstadt;;;;;;;;;;;;x
b_hallt;Hallt;;;;;;;;;;;x
b_halstedt;Halstedt;;;;;;;;;;;;x
b_halstenbek;Halstenbek;;;;;;;;;;;;x
b_hambach;Hambach;;;;;;;;;;;;x
b_hammer;Hammer;;;;;;;;;;;;x
b_hampol;Hampol;;;;;;;;;;;;x
b_hanenberg;Hanenberg;;;;;;;;;;;;x
b_hannober;Hannober;;;;;;;;;;;;x
b_hanweiler;Hanweiler;;;;;;;;;;;;x
b_happing;Happing;;;;;;;;;;;;x
b_hard;Hard;;;;;;;;;;;;x
b_hardisleben;Hardisleben;;;;;;;;;;;x
b_hardtbuck;Hardtbuck;;;;;;;;;;;;x
b_harra;Harra;;;;;;;;;;;;x
b_harras;Harras;;;;;;;;;;;;x
b_harsum;Harsum;;;;;;;;;;;;x
b_hart;Hart;;;;;;;;;;;x
b_hart2;Hart;;;;;;;;;;;;x
b_hartenstein;Hartenstein;;;;;;;;;;;;x
b_harthausen;Harthausen;;;;;;;;;;;;x
b_hartmannsdorf;Hartmannsdorf;;;;;;;;;;;;x
b_hartwerd;Hartwerd;;;;;;;;;;;;x
b_hasborn;Hasborn;;;;;;;;;;;;x
b_haselbach;Haselbach;;;;;;;;;;;;x
b_hasenthal;Hasenthal;;;;;;;;;;;;x
b_hassel;Hassel;;;;;;;;;;;;x
b_hasselhund2;Hasselhund;;;;;;;;;;;;x
b_hassla;Hassla;;;;;;;;;;;;x
b_hasslach_bei_kronach;Hasslach bei Kronach;;;;;;;;;;;x
b_haufgen;Haufgen;;;;;;;;;;;;x
b_haundorf;Haundorf;;;;;;;;;;;;x
b_hausen;Hausen;;;;;;;;;;;;x
b_hauteroda;Hauteroda;;;;;;;;;;;;x
b_hauwert;Hauwert;;;;;;;;;;;x
b_hawangen;Hawangen;;;;;;;;;;;;x
b_haynrode;Haynrode;;;;;;;;;;;;x
b_hazelberg;Hazelberg;;;;;;;;;;;;x
b_heeg;Heeg;;;;;;;;;;;;x
b_hefersweiler;Hefersweiler;;;;;;;;;;;;x
b_hefigkofen;Hefigkofen;;;;;;;;;;;;x
b_hegge;Hegge;;;;;;;;;;;;x
b_heideck2;Heideck;;;;;;;;;;;;x
b_heiderscheidergrund;Heiderscheidergrund;;;;;;;;;;;;x
b_heiligenbronn;Heiligenbronn;;;;;;;;;;;;x
b_heinersdorf;Heinersdorf;;;;;;;;;;;x
b_heinkenbusch;Heinkenbusch;;;;;;;;;;;;x
b_heising;Heising;;;;;;;;;;;;x
b_heissum;Heissum;;;;;;;;;;;;x
b_hellertshausen;Hellertshausen;;;;;;;;;;;;x
b_helmershausen;Helmershausen;;;;;;;;;;;;x
b_helmhof;Helmhof;;;;;;;;;;;;x
b_helmsdorf;Helmsdorf;;;;;;;;;;;;x
b_hemmanet;Hemmanet;;;;;;;;;;;;x
b_hemstal;Hemstal;;;;;;;;;;;;x
b_hengsberg;Hengsberg;;;;;;;;;;;;x
b_hengstfeld;Hengstfeld;;;;;;;;;;;;x
b_hennen;Hennen;;;;;;;;;;;;x
b_hennigsdorf;Hennigsdorf;;;;;;;;;;;;x
b_henstedt;Henstedt;;;;;;;;;;;x
b_hepbach;Hepbach;;;;;;;;;;;;x
b_heppenschwand;Heppenschwand;;;;;;;;;;;x
b_herborn;Herborn;;;;;;;;;;;;x
b_herchweiler;Herchweiler;;;;;;;;;;;;x
b_herda;Herda;;;;;;;;;;;;x
b_hergenfeld;Hergenfeld;;;;;;;;;;;;x
b_hergensweiler;Hergensweiler;;;;;;;;;;;;x
b_herkenrath;Herkenrath;;;;;;;;;;;;x
b_hermdorf;Hermdorf;;;;;;;;;;;x
b_hermsdorf;Hermsdorf;;;;;;;;;;;;x
b_herpersdorf;Herpersdorf;;;;;;;;;;;;x
b_herpf;Herpf;;;;;;;;;;;;x
b_herrath;Herrath;;;;;;;;;;;;x
b_herrenhof;Herrenhof;;;;;;;;;;;;x
b_herressen;Herressen;;;;;;;;;;;;x
b_herscheid;Herscheid;;;;;;;;;;;;x
b_hersel;Hersel;;;;;;;;;;;x
b_hertingen;Hertingen;;;;;;;;;;;;x
b_herxheimweyher;Herxheimweyher;;;;;;;;;;;;x
b_hessberg;Hessberg;;;;;;;;;;;;x
b_hesserode;Hesserode;;;;;;;;;;;;x
b_hettigenbeuern;Hettigenbeuern;;;;;;;;;;;;x
b_hettstedt;Hettstedt;;;;;;;;;;;;x
b_hetzles;Hetzles;;;;;;;;;;;;x
b_hetzlinshofen;Hetzlinshofen;;;;;;;;;;;;x
b_heubach;Heubach;;;;;;;;;;;;x
b_heudorf_bei_mengen;Heudorf bei Mengen;;;;;;;;;;;;x
b_heurenbach;Heurenbach;;;;;;;;;;;;x
b_heustreu;Heustreu;;;;;;;;;;;;x
b_heuthen;Heuthen;;;;;;;;;;;;x
b_heygendorf;Heygendorf;;;;;;;;;;;;x
b_highview;Highview;;;;;;;;;;;;x
b_hilchenbach;Hilchenbach;;;;;;;;;;;;x
b_hilgen;Hilgen;;;;;;;;;;;;x
b_hingen;Hingen;;;;;;;;;;;x
b_hinterreit;Hinterreit;;;;;;;;;;;;x
b_hinterschmiding;Hinterschmiding;;;;;;;;;;;;x
b_hirrweiler;Hirrweiler;;;;;;;;;;;;x
b_hirschbach;Hirschbach;;;;;;;;;;;;x
b_hirten;Hirten;;;;;;;;;;;x
b_hochdorf_assenheim;Hochdorf Assenheim;;;;;;;;;;;;x
b_hochsal;Hochsal;;;;;;;;;;;;x
b_hochscheid;Hochscheid;;;;;;;;;;;;x
b_hochstetten;Hochstetten;;;;;;;;;;;;x
b_hodingen;Hodingen;;;;;;;;;;;;x
b_hoerchen;Hoerchen;;;;;;;;;;;;x
b_hof_und_lembach;Hof und Lembach;;;;;;;;;;;x
b_hofendorf;Hofendorf;;;;;;;;;;;;x
b_hofles;Hofles;;;;;;;;;;;;x
b_hofstetten;Hofstetten;;;;;;;;;;;;x
b_hogearth;Hogearth;;;;;;;;;;;;x
b_hohe_borde;Hohe Borde;;;;;;;;;;;;x
b_hohebach;Hohebach;;;;;;;;;;;;x
b_hohenfelden;Hohenfelden;;;;;;;;;;;;x
b_hohengandern;Hohengandern;;;;;;;;;;;;x
b_hohenlosen;Hohenlosen;;;;;;;;;;;x
b_hohenossig;Hohenossig;;;;;;;;;;;;x
b_hohenreichen;Hohenreichen;;;;;;;;;;;;x
b_hohenried;Hohenried;;;;;;;;;;;;x
b_hohenschambach;Hohenschambach;;;;;;;;;;;;x
b_hohenstadt;Hohenstadt;;;;;;;;;;;;x
b_hohenstadt2;Hohenstadt;;;;;;;;;;;;x
b_holdenstedt;Holdenstedt;;;;;;;;;;;;x
b_holk;Holk;;;;;;;;;;;;x
b_holler;Holler;;;;;;;;;;;;x
b_hollfeld;Hollfeld;;;;;;;;;;;;x
b_holsen;Holsen;;;;;;;;;;;;x
b_holtwick;Holtwick;;;;;;;;;;;;x
b_holungen;Holungen;;;;;;;;;;;;x
b_holzbach;Holzbach;;;;;;;;;;;;x
b_holzen;Holzen;;;;;;;;;;;;x
b_holzhausen;Holzhausen;;;;;;;;;;;;x
b_holzheim;Holzheim;;;;;;;;;;;;x
b_homburg;Homburg;;;;;;;;;;;;x
b_honau;Honau;;;;;;;;;;;;x
b_hondingen;Hondingen;;;;;;;;;;;;x
b_hondsjang;Hondsjang;;;;;;;;;;;;x
b_hongeda;Hongeda;;;;;;;;;;;;x
b_hopfau;Hopfau;;;;;;;;;;;;x
b_hopfgarten;Hopfgarten;;;;;;;;;;;;x
b_hoppegarten;Hoppegarten;;;;;;;;;;;;x
b_hoppegarten2;Hoppegarten;;;;;;;;;;;;x
b_hoppetenzell;Hoppetenzell;;;;;;;;;;;;x
b_horbach;Horbach;;;;;;;;;;;;x
b_horben;Horben;;;;;;;;;;;;x
b_horenhausen;Horenhausen;;;;;;;;;;;;x
b_horgertshausen;Horgertshausen;;;;;;;;;;;;x
b_horsmar;Horsmar;;;;;;;;;;;;x
b_horvelsingen;Horvelsingen;;;;;;;;;;;;x
b_hosskirch;Hosskirch;;;;;;;;;;;;x
b_hottenbach;Hottenbach;;;;;;;;;;;;x
b_hottingen;Hottingen;;;;;;;;;;;;x
b_hotzelsroda;Hotzelsroda;;;;;;;;;;;;x
b_houschthauser;Houschthauser;;;;;;;;;;;;x
b_hovelange;Hovelange;;;;;;;;;;;;x
b_hubingen;Hubingen;;;;;;;;;;;;x
b_huffler;Huffler;;;;;;;;;;;;x
b_huldsessen;Huldsessen;;;;;;;;;;;;x
b_hulen;Hulen;;;;;;;;;;;;x
b_hummelshain;Hummelshain;;;;;;;;;;;;x
b_hummendorf;Hummendorf;;;;;;;;;;;;x
b_humprechthausen;Humprechthausen;;;;;;;;;;;;x
b_hundeshagen;Hundeshagen;;;;;;;;;;;;x
b_hunsborn;Hunsborn;;;;;;;;;;;;x
b_hupperath;Hupperath;;;;;;;;;;;;x
b_hupstedat;Hupstedat;;;;;;;;;;;;x
b_hurbel;Hurbel;;;;;;;;;;;;x
b_husingen;Husingen;;;;;;;;;;;;x
b_husum;Husum;;;;;;;;;;;;x
b_hutten2;Hutten;;;;;;;;;;;;x
b_hutten3;Hutten3;;;;;;;;;;;;x
b_hutthurm;Hutthurm;;;;;;;;;;;;x
b_hutzelberg;Hutzelberg;;;;;;;;;;;;x
b_huzenbach;Huzenbach;;;;;;;;;;;;x
b_ichstedt;Ichstedt;;;;;;;;;;;;x
b_idar;Idar;;;;;;;;;;;;x
b_ifta;Ifta;;;;;;;;;;;;x
b_igensdorf;Igensdorf;;;;;;;;;;;;x
b_iggelheim;Iggelheim;;;;;;;;;;;;x
b_ilbesheim;Ilbesheim;;;;;;;;;;;;x
b_imsweiler;Imsweiler;;;;;;;;;;;;x
b_ingelbach;Ingelbach;;;;;;;;;;;;x
b_ingeldord;Ingeldord;;;;;;;;;;;;x
b_ingersleben;Ingersleben;;;;;;;;;;;;x
b_intel;Intel;;;;;;;;;;;;x
b_irchenrieth;Irchenrieth;;;;;;;;;;;;x
b_isingen;Isingen;;;;;;;;;;;;x
b_isseroda;Isseroda;;;;;;;;;;;;x
b_isserstedt;Isserstedt;;;;;;;;;;;;x
b_ittendorf;Ittendorf;;;;;;;;;;;;x
b_itzehoe2;Itzehoe;;;;;;;;;;;;x
b_itzig;Itzig;;;;;;;;;;;;x
b_izir;Izir;;;;;;;;;;;;x
b_janahof;Janahof;;;;;;;;;;;;x
b_jarmen;Jarmen;;;;;;;;;;;;x
b_jego;Jego;;;;;;;;;;;;x
b_jenzwalden2;Jenzwalden;;;;;;;;;;;;x
b_jesenwang;Jesenwang;;;;;;;;;;;;x
b_jeslum;Jeslum;;;;;;;;;;;;x
b_jessen;Jessen;;;;;;;;;;;;x
b_judenbach;Judenbach;;;;;;;;;;;;x
b_justingen;Justingen;;;;;;;;;;;;x
b_jutzenbach;Jutzenbach;;;;;;;;;;;;x
b_kahler;Kahler;;;;;;;;;;;;x
b_kalbertshausen;Kalbertshausen;;;;;;;;;;;;x
b_kalegan;Kalegan;;;;;;;;;;;;x
b_kalegan;Kalegan;;;;;;;;;;;;x
b_kallmerode;Kallmerode;;;;;;;;;;;;x
b_kaltenkirchen;Kaltenkirchen;;;;;;;;;;;;x
b_kaltensundheim;Kaltensundheim;;;;;;;;;;;;x
b_kaltenwestheim;Kaltenwestheim;;;;;;;;;;;;x
b_kammerforst;Kammerforst;;;;;;;;;;;;x
b_kammgarnspinnerei;Kammgarnspinnerei;;;;;;;;;;;;x
b_kannawurf;Kannawurf;;;;;;;;;;;;x
b_kap;Kap;;;;;;;;;;;;x
b_kapellen;Kapellen;;;;;;;;;;;;x
b_kappishausern;Kappishausern;;;;;;;;;;;;x
b_karathimeth;Karathimeth;;;;;;;;;;;;x
b_karbach;Karbach;;;;;;;;;;;;x
b_karken;Karken;;;;;;;;;;;;x
b_karlich;Karlich;;;;;;;;;;;;x
b_karlsfeld;Karlsfeld;;;;;;;;;;;;x
b_kartzow;Kartzow;;;;;;;;;;;;x
b_kastl;Kastl;;;;;;;;;;;;x
b_katzdorf;Katzdorf;;;;;;;;;;;;x
b_katzenbach;Katzenbach;;;;;;;;;;;;x
b_katzhutte;Katzhutte;;;;;;;;;;;;x
b_kauernburg;Kauernburg;;;;;;;;;;;;x
b_kauernhofen;Kauernhofen;;;;;;;;;;;;x
b_kefferhausen;Kefferhausen;;;;;;;;;;;;x
b_keilbeck;Keilbeck;;;;;;;;;;;;x
b_kemmern;Kemmern;;;;;;;;;;;;x
b_keutenberg;Keutenberg;;;;;;;;;;;;x
b_kibbelgaarn;Kibbelgaarn;;;;;;;;;;;;x
b_kiefer;Kiefer;;;;;;;;;;;;x
b_kiel2;Kiel;;;;;;;;;;;;x
b_kierdorf;Kierdorf;;;;;;;;;;;;x
b_kievitsbraak;Kievitsbraak;;;;;;;;;;;;x
b_killer;Killer;;;;;;;;;;;;x
b_kinzweiler;Kinzweiler;;;;;;;;;;;;x
b_kirchenkirnberg;Kirchenkirnberg;;;;;;;;;;;;x
b_kirchgandern;Kirchgandern;;;;;;;;;;;;x
b_kirchham;Kirchham;;;;;;;;;;;;x
b_kirchhasel;Kirchhasel;;;;;;;;;;;;x
b_kirchheilingen;Kirchheilingen;;;;;;;;;;;;x
b_kirchheim;Kirchheim;;;;;;;;;;;;x
b_kisselbach;Kisselbach;;;;;;;;;;;;x
b_klakbaan;Klakbaan;;;;;;;;;;;;x
b_kleinberghofen;Kleinberghofen;;;;;;;;;;;;x
b_kleineibstadt;Kleineibstadt;;;;;;;;;;;;x
b_kleinenkoogsdeich;Kleinenkoogsdeich;;;;;;;;;;;;x
b_kleinmachnow;Kleinmachnow;;;;;;;;;;;;x
b_kleinmachnow2;Kleinmachnow;;;;;;;;;;;;x
b_kleinschmalkalden;Kleinschmalkalden;;;;;;;;;;;;x
b_kleinsendelbach;Kleinsendelbach;;;;;;;;;;;;x
b_kleinwerther;Kleinwerther;;;;;;;;;;;;x
b_kleinwisch;Kleinwisch;;;;;;;;;;;;x
b_klettbach;Klettbach;;;;;;;;;;;;x
b_kloetinge;Kloetinge;;;;;;;;;;;;x
b_kloster;Kloster;;;;;;;;;;;;x
b_klostergars;Klostergars;;;;;;;;;;;;x
b_klotze;Klotze;;;;;;;;;;;;x
b_klutz;Klutz;;;;;;;;;;;;x
b_knau;Knau;;;;;;;;;;;;x
b_kneiting;Kneiting;;;;;;;;;;;;x
b_kniebis;Kniebis;;;;;;;;;;;;x
b_koblenz;Koblenz;;;;;;;;;;;;x
b_koelveen;Koelveen;;;;;;;;;;;;x
b_kolbugel;Kolbugel;;;;;;;;;;;;x
b_kolham;Kolham;;;;;;;;;;;;x
b_kollumerland;Kollumerland;;;;;;;;;;;;x
b_kondrau;Kondrau;;;;;;;;;;;;x
b_konigsdorf;Konigsdorf;;;;;;;;;;;;x
b_konigsfeld;Konigsfeld;;;;;;;;;;;;x
b_konigsheim;Konigsheim;;;;;;;;;;;;x
b_konigshofen;Konigshofen;;;;;;;;;;;;x
b_konz;Konz;;;;;;;;;;;;x
b_konzell;Konzell;;;;;;;;;;;;x
b_kopstal;Kopstal;;;;;;;;;;;;x
b_korbersdorf;Korbersdorf;;;;;;;;;;;;x
b_koslar;Koslar;;;;;;;;;;;;x
b_kothen;Kothen;;;;;;;;;;;;x
b_koxut;Koxut;;;;;;;;;;;;x
b_krakow_am_see;Krakow_am_see;;;;;;;;;;;;x
b_kranenholl;Kranenholl;;;;;;;;;;;;x
b_kreuzau;Kreuzau;;;;;;;;;;;;x
b_kreuzberg;Kreuzberg;;;;;;;;;;;;x
b_kreuzwertheim;Kreuzwertheim;;;;;;;;;;;;x
b_krewerd;Krewerd;;;;;;;;;;;;x
b_kriebitzsch;Kriebitzsch;;;;;;;;;;;;x
b_krimderode;Krimderode;;;;;;;;;;;;x
b_krolpa;Krolpa;;;;;;;;;;;;x
b_kromsdorf;Kromsdorf;;;;;;;;;;;;x
b_kropelin;Kropelin;;;;;;;;;;;;x
b_kruckel;Kruckel;;;;;;;;;;;;x
b_krumbach;Krumbach;;;;;;;;;;;;x
b_kuckelheim;Kuckelheim;;;;;;;;;;;;x
b_kuentzig;Kuentzig;;;;;;;;;;;;x
b_kuentzig2;Kuentzig;;;;;;;;;;;;x
b_kuhlungsborn;Kuhlungsborn;;;;;;;;;;;;x
b_kuhnhausen;Kuhnhausen;;;;;;;;;;;;x
b_kulmain;Kulmain;;;;;;;;;;;;x
b_kummerfeld;Kummerfeld;;;;;;;;;;;;x
b_kunitz;Kunitz;;;;;;;;;;;;x
b_kunzing;Kunzing;;;;;;;;;;;;x
b_laage;Laage;;;;;;;;;;;;x
b_laamel;Laamel;;;;;;;;;;;;x
b_laasdorf;Laasdorf;;;;;;;;;;;;x
b_lachweiler;Lachweiler;;;;;;;;;;;;x
b_lacken;Lacken;;;;;;;;;;;;x
b_lackendorf;Lackendorf;;;;;;;;;;;;x
b_ladbergen;Ladbergen;;;;;;;;;;;;x
b_lahnstein;Lahnstein;;;;;;;;;;;;x
b_lakehedge;Lakehedge;;;;;;;;;;;;x
b_lampertsberg;Lampertsberg;;;;;;;;;;;;x
b_landsberg;Landsberg;;;;;;;;;;;;x
b_landsberied;Landsberied;;;;;;;;;;;;x
b_landscheid;Landscheid;;;;;;;;;;;;x
b_langenacker;Langenacker;;;;;;;;;;;;x
b_langenbach;Langenbach;;;;;;;;;;;;x
b_langeneicke;Langeneicke;;;;;;;;;;;;x
b_langenfeld;Langenfeld;;;;;;;;;;;;x
b_langenhain;Langenhain;;;;;;;;;;;;x
b_langenich;Langenich;;;;;;;;;;;;x
b_langenleuba;Langenleuba;;;;;;;;;;;;x
b_langenmosen;Langenmosen;;;;;;;;;;;;x
b_langenorla;Langenorla;;;;;;;;;;;;x
b_langenwolschendorf;Langenwolschendorf;;;;;;;;;;;;x
b_langschede;Langschede;;;;;;;;;;;;x
b_lannen;Lannen;;;;;;;;;;;;x
b_lassan;Lassan;;;;;;;;;;;;x
b_laucha;Laucha;;;;;;;;;;;;x
b_laudenbach;Laudenbach;;;;;;;;;;;;x
b_laufeld;Laufeld;;;;;;;;;;;;x
b_lauschied;Lauschied;;;;;;;;;;;;x
b_lausitz;Lausitz;;;;;;;;;;;;x
b_lautenbach;Lautenbach;;;;;;;;;;;;x
b_lauterbach;Lauterbach;;;;;;;;;;;;x
b_leastep;Leastep;;;;;;;;;;;;x
b_lehesten;Lehesten;;;;;;;;;;;;x
b_lehmburg;Lehmburg;;;;;;;;;;;;x
b_leibertingen;Leibertingen;;;;;;;;;;;;x
b_leicheheim;Leicheheim;;;;;;;;;;;;x
b_leichtenhaag;Leichtenhaag;;;;;;;;;;;;x
